#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,135 = 0.0,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #
PGNHA05V,PGNHA05V,PGNHA05V,PGNHA05V,PGNXA05VB,PGNXA05VB,PGNXA05VB,PGNXA05VB,PGOAA08VB,PGOAA08VB,PGOAA08VB,PGOAA08VB,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,180 = 0.0,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V
15.09950249,16.14583333,14.76890756,16.66666667,5.575875486,12.82532751,9.362369338,13.7860262,12.09540034,12.06060606,13.10043668,14.51612903,17.50171585,19.30967742,16.59064994,15.77464789,15.04728132,16.76820208,17.05342237,17.18554552,17.57833245,17.66688698,16.12676056,17.47650036,17.5483871,17.15547703,17.75246305,17.21396731,17.96261682,17.50915751,17.62676056,17.1659919,17.21161192,17.20422535,17.10931174,15.59322034,16.41961231,14.85815603,17.77625257,16.6195122,17.28013978,#VALUE!,12.60429836,15.56603774,15.3047619,17.43224932,19.05929304,16.16101695,16.26760563,15.95286885,17.79810298,16.01986249,15.59930009,19.20209668,17.35970561,15.93618302,17.50915751,15.3074141,15.40482574,17.33215548,16.2791853,16.71352075,15.57305337,14.79123173,15.94183445,15.01738698,17.1686747,18.37209302,12.12184874,17.19802794,14.5688351,17.80455154,14.41818182,13.67972743,15.93333333,13.77819549,13.65546218,16.9005102,13.47744361,14.12727273,15.06122449,15.02590674,16.21877692,16.48325359,16.43724696,16.09403255,15.8021978,17.79013204,13.70826011,14.49090909,16.75423729,13.86554622,14.19141914,14.22058824,13.78205128,16.05620155,17.59846827,15.66518847,14.59782609,16.81169757,,21.31578947,21.95754717,23.04761905,21.95754717,22.5127551,21.28613788,22.81965382,22.71356784,22.96686747,22.37147595,22.74911032,21.0106086,22.60940919,22.05958549,22.40294511,22.45040214,20.8596713,23.21618743,22.69772481,23.51186853,21.46084337,22.91454082,23.31142153,20.87437186,22.07338381,23.13769752,22.20770738,23.4,22.43890752
15,16.14583333,14.64285714,16.66666667,5.60311284,12.85152838,9.3728223,13.84279476,12.14650767,12.06060606,13.0349345,14.51612903,17.45367193,19.43870968,16.43671608,15.77464789,15.01182033,16.7384844,17.02838063,17.0257123,17.45618694,17.75941837,16.1056338,17.47650036,17.59354839,17.17903416,17.7770936,17.16196137,17.96261682,17.45787546,17.74647887,17.32793522,17.26508785,17.18309859,17.27125506,15.65254237,16.36259977,14.89361702,17.84488675,16.50243902,17.29761211,#VALUE!,12.73072061,15.56603774,15.23809524,17.54742547,19.08209806,16.12711864,16.34344529,15.88114754,17.7303523,15.96638655,15.4855643,19.21956902,17.38730451,15.91210114,17.53113553,15.25316456,15.38873995,17.37338045,16.30899155,16.71352075,15.59930009,14.95824635,15.95973154,15.05216095,17.11596386,18.34625323,12.18487395,17.25554643,14.47806354,17.71753681,14.54545455,13.6286201,16.02857143,13.77819549,13.59243697,16.85586735,13.47744361,14.12727273,15.23809524,14.93523316,16.27906977,16.45135566,16.3562753,15.97649186,15.82417582,17.65114663,13.70826011,14.41818182,16.92372881,14.07563025,14.07590759,14.22058824,13.83012821,15.98837209,17.61487965,15.70953437,14.75,16.64051355,,21.31578947,21.85534591,23.3047619,22.38207547,22.44897959,21.38621201,22.72473479,22.84422111,22.96686747,22.44333886,22.83807829,21.23394752,22.81181619,22.31865285,22.53681392,22.50402145,20.8596713,23.29073482,22.78981582,23.45100426,21.40813253,22.89540816,23.41824158,20.90452261,22.23063483,23.21106095,22.12279556,23.20645161,22.56827983
14.92537313,16.06770833,14.55882353,16.66666667,5.591439689,12.88209607,9.362369338,13.88646288,12.14650767,12.06060606,12.72925764,14.51612903,17.52230611,19.46451613,16.41961231,15.75352113,15.01182033,16.66419019,17.05342237,16.93537179,17.40308019,17.62723067,16.1056338,17.51988431,17.41935484,17.17903416,17.67241379,17.23625557,17.98753894,17.45787546,17.76760563,17.30364372,17.26508785,17.16197183,17.32793522,15.65254237,16.32269099,14.89361702,17.8242965,16.57073171,17.29761211,#VALUE!,12.68015171,15.58962264,15.33333333,17.68292683,19.05929304,15.99152542,16.34344529,15.91188525,17.7303523,16.06569901,15.54680665,19.23704135,17.35970561,15.85189645,17.6043956,15.25316456,15.35120643,17.43227326,16.32886239,16.64658635,15.57305337,14.95824635,16.07606264,15.00248385,17.07078313,18.45822567,12.33193277,17.25554643,14.41754917,17.60374833,14.54545455,13.50936968,15.93333333,13.72180451,13.65546218,16.91964286,13.40225564,14.05454545,15.19727891,14.85751295,16.3910422,16.58692185,16.27530364,16.15732369,15.94871795,17.60250174,13.65553603,14.36363636,16.94915254,14.07563025,14.14191419,14.11764706,13.89423077,15.95930233,17.57658643,15.77605322,14.70652174,16.59771755,,21.31578947,21.77672956,23.33333333,22.53930818,22.42984694,21.38621201,22.78056951,22.94472362,23.19277108,22.51520177,23.01601423,21.42378559,22.97592998,22.31865285,22.71084337,22.37533512,20.82174463,23.67412141,22.73564464,23.45100426,21.36295181,23.04209184,23.44289236,21.03517588,22.48107164,23.23363431,22.03135206,23.20645161,22.50598946
15,16.06770833,14.49579832,16.66666667,5.575875486,12.88209607,9.348432056,13.84279476,12.09540034,12.12121212,12.81659389,14.51612903,17.63898421,19.41935484,16.51653364,15.75352113,15.01182033,16.61961367,17.05342237,16.9075747,17.32873075,17.46860542,16.17605634,17.54880694,17.30967742,17.78563015,17.6908867,17.18424963,17.92523364,17.41391941,17.79577465,17.30364372,17.26508785,17.18309859,17.32793522,15.65254237,16.24857469,14.85815603,17.70761839,16.6195122,17.29761211,#VALUE!,12.60429836,15.46383648,15.33333333,17.61517615,19.11630559,15.90677966,16.26760563,15.95286885,17.75067751,16.06569901,15.45931759,19.14385556,17.38730451,15.93618302,17.63369963,15.34358047,15.45844504,17.33215548,16.130154,16.78045515,15.51181102,14.92693111,16.06263982,15.00248385,17.09337349,18.45822567,12.12184874,17.19802794,14.37216339,17.62382865,14.6,13.6286201,15.83809524,13.66541353,13.71848739,17.09183673,13.40225564,14.05454545,15.23809524,14.93523316,16.3910422,16.64274322,16.25101215,16.30198915,16.04395604,17.67199444,13.53251318,14.30909091,16.83898305,14.13865546,14.19141914,13.92647059,13.83012821,15.98837209,17.66958425,15.77605322,14.67391304,16.61911555,,21.23604466,21.5172956,23.36190476,22.72012579,22.2130102,21.1749444,22.66890006,22.7839196,23.04216867,22.53731343,22.98042705,21.59128978,23.15645514,22.5,22.82463186,22.45040214,20.73324905,23.85516507,22.73564464,23.45100426,21.33283133,23.1505102,23.25390304,21.2361809,22.59755387,23.29006772,22.33834095,23.18064516,22.55390513
15,15.96354167,14.49579832,16.66666667,5.552529183,12.89519651,9.348432056,13.8558952,12.04429302,12.12121212,12.81659389,14.51612903,17.61839396,19.35483871,16.47662486,15.75352113,15.01182033,16.69390788,17.08681135,16.97706741,17.41901221,17.46860542,16.31690141,17.47650036,17.29032258,17.74440518,17.56773399,17.13967311,17.77570093,17.38461538,17.76760563,17.35222672,17.34148205,17.18309859,17.32793522,15.73728814,16.36259977,14.85815603,17.68702814,16.55121951,17.18112988,#VALUE!,12.55372946,15.38522013,15.3047619,17.61517615,19.25313569,15.78813559,16.28927411,15.95286885,17.77100271,16.11917494,15.31058618,18.96913221,17.38730451,15.89403974,17.53113553,15.37070524,15.49597855,17.39104829,16.11028316,16.84738956,15.4855643,14.85386221,15.98657718,15.05216095,17.14608434,18.34625323,12.03781513,17.14872638,14.47806354,17.69076305,14.54545455,13.67972743,15.78095238,13.66541353,13.80252101,17.04719388,13.40225564,14.05454545,15.23809524,15.06476684,16.21877692,16.74641148,16.33198381,16.30198915,15.91941392,17.67199444,13.53251318,14.36363636,16.86440678,14.07563025,14.07590759,13.97058824,13.73397436,15.98837209,17.66958425,15.85365854,14.67391304,16.69044223,,21.21212121,21.59591195,23.20952381,22.72012579,22.2130102,21.12676056,22.68565047,22.68341709,23.17018072,22.49861802,22.98042705,21.56895589,23.41356674,22.66839378,23.00535475,22.39678284,20.64475348,23.96166134,22.843987,23.45100426,21.2123494,23.06760204,23.17173377,21.33668342,22.69656377,23.23363431,22.42325278,23.30967742,22.58265453
15,16.06770833,14.49579832,16.66666667,5.552529183,12.83842795,9.348432056,13.8558952,12.04429302,12.12121212,12.72925764,14.51612903,17.61839396,19.35483871,16.49372862,15.68309859,15.01182033,16.71619614,17.05342237,16.9562196,17.40308019,17.40251157,16.33802817,17.44757773,17.27096774,17.62661955,17.48768473,17.08766716,17.80062305,17.43589744,17.65492958,17.51417004,17.36440031,17.11267606,17.27125506,15.73728814,16.40250855,14.89361702,17.68702814,16.47317073,17.12288876,#VALUE!,12.55372946,15.43238994,15.4,17.63550136,19.28734322,16.01694915,16.26760563,15.98360656,17.70325203,16.11917494,15.3368329,18.98660454,17.29530819,15.89403974,17.56043956,15.37070524,15.40482574,17.49116608,16.29408843,16.8206158,15.45931759,14.79123173,16.00447427,15.00248385,17.04066265,18.26012059,11.97478992,17.11585867,14.41754917,17.69076305,14.6,13.67972743,15.80952381,13.53383459,13.71848739,17.00892857,13.28947368,13.94545455,15.27891156,14.85751295,16.30490956,16.77033493,16.27530364,16.15732369,15.91941392,17.60250174,13.65553603,14.41818182,16.88983051,14.13865546,14.07590759,13.97058824,13.73397436,15.89147287,17.77899344,15.85365854,14.56521739,16.7403709,,21.15629984,21.75314465,23.04761905,22.77515723,22.2130102,21.11564122,22.70798437,22.64321608,23.04216867,22.51520177,23.06939502,21.84812954,23.48468271,22.88860104,23.07228916,22.30563003,20.69532238,23.78061768,22.87648971,23.55447352,21.18222892,23.1505102,23.17173377,21.57788945,22.71403611,23.21106095,22.35793599,23.29032258,22.84139914
14.92537313,16.06770833,14.49579832,16.66666667,5.552529183,12.78165939,9.337979094,13.89956332,11.97614991,12.12121212,12.72925764,14.51612903,17.68702814,19.41935484,16.51653364,15.75352113,15.04728132,16.7384844,17.05342237,16.9562196,17.40308019,17.44877726,16.31690141,17.47650036,17.11612903,17.44994111,17.46921182,17.16196137,17.77570093,17.41391941,17.53521127,17.51417004,17.26508785,17.06338028,17.24696356,15.70338983,16.41961231,14.77541371,17.68702814,16.50243902,17.22189866,#VALUE!,12.51580278,15.33018868,15.4952381,17.56775068,19.19612315,16.01694915,16.1971831,16.08606557,17.7303523,16.24904507,15.42432196,18.96913221,17.17571297,15.85189645,17.67765568,15.3074141,15.29758713,17.41460542,16.34376552,16.91432396,15.3368329,14.71816284,16.01789709,14.78887233,16.92018072,18.28596038,11.97478992,17.06655711,14.47806354,17.67068273,14.67272727,13.50936968,15.74285714,13.66541353,13.71848739,17.00892857,13.34586466,13.94545455,15.19727891,14.93523316,16.21877692,16.69059011,16.25101215,16.2477396,15.84615385,17.63029882,13.76098418,14.41818182,16.80508475,14.07563025,14.24092409,14.07352941,13.73397436,15.89147287,17.72428884,15.85365854,14.56521739,16.95435093,,21.21212121,21.95754717,22.88571429,22.87735849,22.38520408,21.2120089,22.9480737,22.7839196,23.09487952,22.53731343,23.06939502,21.95979899,23.6487965,23.09585492,23.22623829,22.30563003,20.82174463,23.78061768,22.87648971,23.45100426,21.08433735,23.27806122,22.98274445,21.73869347,22.9062318,23.30699774,22.12279556,23.33548387,22.7455678
14.92537313,16.14583333,14.49579832,16.5920398,5.552529183,12.72052402,9.337979094,13.89956332,11.97614991,12.12121212,12.72925764,14.51612903,17.72820865,19.46451613,16.47662486,15.79577465,15.09456265,16.7384844,17.05342237,17.07435719,17.41901221,17.42894911,16.33802817,17.49819234,17.18064516,17.47349823,17.44458128,17.10995542,17.75700935,17.28937729,17.51408451,17.38461538,17.26508785,17.0915493,17.24696356,15.73728814,16.41961231,14.73995272,17.72820865,16.52195122,17.18112988,#VALUE!,12.47787611,15.25157233,15.4952381,17.5,19.28734322,15.93220339,16.15926327,16.08606557,17.81842818,16.27196333,15.31058618,18.92836342,17.17571297,15.99638772,17.65567766,15.25316456,15.40482574,17.29681979,16.20963736,16.98125837,15.24934383,14.6868476,15.8836689,14.76900149,16.89006024,18.26012059,12.03781513,17.0336894,14.52344932,17.69076305,14.67272727,13.6286201,15.74285714,13.77819549,13.71848739,16.9005102,13.47744361,13.94545455,15.19727891,14.89637306,16.21877692,16.66666667,16.33198381,16.27486438,15.82417582,17.65114663,13.76098418,14.54545455,16.69491525,14.22268908,14.24092409,14.11764706,13.66987179,15.8624031,17.68599562,15.88691796,14.48913043,17.04707561,,21.37161085,21.6745283,22.95238095,22.85377358,22.23852041,21.11564122,22.98715801,22.61306533,23.11746988,22.37147595,22.89145907,22.3506421,23.68708972,23.2253886,23.29317269,22.23592493,20.94816688,23.7486688,22.82231853,23.49360925,21.10692771,23.4247449,23.03204601,22.08040201,22.78974956,23.23363431,22.18811234,23.48387097,22.64973646
14.85074627,16.14583333,14.43277311,16.49253731,5.552529183,12.73799127,9.348432056,13.87336245,11.97614991,12.12121212,12.66375546,14.51612903,17.63898421,19.59354839,16.36259977,15.75352113,15.09456265,16.66419019,17.22036728,17.07435719,17.34997345,17.46860542,16.24647887,17.37527115,17.16129032,17.49116608,17.42610837,16.96136701,17.73831776,17.19413919,17.58450704,17.32793522,17.31856379,17.04225352,17.35222672,15.73728814,16.36259977,14.73995272,17.79684283,16.48780488,17.08211998,#VALUE!,12.42730721,15.19654088,15.45714286,17.56775068,19.327252,15.87288136,16.21343445,15.88114754,17.93360434,16.27196333,15.28433946,18.81188119,17.17571297,15.91210114,17.6043956,15.0994575,15.38873995,17.33215548,16.1798311,16.95448461,15.37182852,14.74947808,15.89709172,14.83854943,16.89006024,18.17398794,12.12184874,17.14872638,14.62934947,17.60374833,14.6,13.6286201,15.80952381,13.85338346,13.59243697,16.91964286,13.47744361,13.81818182,15.19727891,15.02590674,16.21877692,16.72248804,16.51821862,16.33815552,15.72893773,17.53300903,13.88400703,14.67272727,16.66949153,14.28571429,14.24092409,14.36764706,13.62179487,15.8624031,17.61487965,15.96452328,14.56521739,16.92582026,,21.45135566,21.59591195,23.01904762,22.82232704,22.32142857,21.10081542,22.7638191,22.61306533,23.19277108,22.44333886,22.8024911,22.31714126,23.6487965,23.27720207,23.40696118,22.41286863,21.32743363,23.64217252,22.80606717,23.37188071,21.06174699,23.61607143,22.78553821,22.18090452,22.81304601,23.15462754,22.2926192,23.59354839,22.67848586
14.85074627,16.06770833,14.3487395,16.41791045,5.552529183,12.7510917,9.3728223,13.84279476,12.04429302,12.12121212,12.66375546,14.51612903,17.61839396,19.50322581,16.28848347,15.56338028,15.01182033,16.56760773,17.11185309,17.095205,17.34997345,17.42894911,16.17605634,17.35357918,17.14193548,17.59128386,17.30295567,16.91679049,17.67601246,17.23809524,17.53521127,17.30364372,17.36440031,17.11267606,17.30364372,15.76271186,16.30558723,14.77541371,17.79684283,16.48780488,17.00640652,#VALUE!,12.35145386,15.19654088,15.55238095,17.59485095,19.34435576,15.90677966,16.25135428,15.85040984,17.97425474,16.32543927,15.31058618,18.94583576,17.08371665,15.91210114,17.58241758,15.12658228,15.33512064,17.43227326,16.20963736,16.8875502,15.4855643,14.71816284,15.89709172,14.76900149,16.94277108,18.19982773,12.18487395,17.25554643,14.5688351,17.62382865,14.6,13.6286201,15.87619048,13.72180451,13.59243697,16.83673469,13.40225564,13.76363636,15.19727891,14.93523316,16.42549526,16.8261563,16.51821862,16.2477396,15.75091575,17.49131341,14.00702988,14.72727273,16.72033898,14.28571429,14.19141914,14.36764706,13.83012821,15.72674419,17.61487965,15.96452328,14.56521739,16.88302425,,21.37161085,21.48584906,23.11428571,22.53930818,22.27678571,21.01556709,22.62981575,22.58291457,23.29066265,22.40464345,22.83807829,22.51814629,23.48468271,23.35492228,23.38018742,22.66487936,21.58027813,23.64217252,22.98483207,23.51186853,21.13704819,23.66071429,22.76088743,22.38190955,22.59755387,22.91196388,22.3840627,23.56774194,22.7743172
14.75124378,15.96354167,14.28571429,16.49253731,5.536964981,12.76419214,9.383275261,13.79912664,12.04429302,12.12121212,12.66375546,14.51612903,17.57035003,19.48387097,16.34549601,15.51408451,15.09456265,16.56760773,17.17028381,17.0257123,17.31279873,17.42894911,16.17605634,17.44757773,17.09677419,17.56772674,17.34605911,16.91679049,17.71339564,17.19413919,17.41549296,17.24696356,17.2421696,17.11267606,17.27125506,15.70338983,16.40250855,14.62174941,17.68702814,16.47317073,17.06464764,#VALUE!,12.26295828,15.14937107,15.61904762,17.59485095,19.31014823,15.93220339,16.12676056,15.91188525,18.02168022,16.27196333,15.28433946,18.91089109,16.99172033,15.87597833,17.56043956,15.18987342,15.28150134,17.43227326,16.20963736,16.98125837,15.45931759,14.6868476,15.8836689,14.65474416,16.99548193,18.17398794,12.12184874,17.23089565,14.62934947,17.71753681,14.6,13.6286201,15.74285714,13.72180451,13.59243697,16.81760204,13.34586466,13.76363636,15.06122449,14.98704663,16.42549526,16.77033493,16.54251012,16.2477396,15.6996337,17.58165393,14.05975395,14.6,16.69491525,14.22268908,14.19141914,14.45588235,13.89423077,15.8624031,17.59846827,15.96452328,14.5326087,16.97574893,,21.50717703,21.5172956,23.14285714,22.74371069,22.32142857,21.02668643,22.66890006,22.91457286,23.32078313,22.48203427,22.92704626,22.78056951,23.41356674,23.70466321,23.40696118,22.71849866,21.83312263,23.78061768,23.03900325,23.43274498,21.03162651,23.59693878,22.67871816,22.58291457,22.73150844,22.85553047,22.35793599,23.43870968,22.93723047
14.75124378,15.96354167,14.28571429,16.5920398,5.498054475,12.7510917,9.3728223,13.76855895,12.04429302,12.12121212,12.59825328,14.51612903,17.4811256,19.43870968,16.23147092,15.61267606,15.21276596,16.51560178,17.19532554,17.11605281,17.34997345,17.51487112,16.28873239,17.42588576,17.16129032,17.62661955,17.2229064,16.86478455,17.58878505,17.16483516,17.46478873,17.22267206,17.36440031,17.18309859,17.30364372,15.87288136,16.51653364,14.6572104,17.68702814,16.3902439,17.00640652,#VALUE!,12.26295828,15.19654088,15.4952381,17.54742547,19.34435576,15.87288136,16.14301192,16.05532787,17.97425474,16.32543927,15.04811899,18.88759464,16.92732291,15.89403974,17.48717949,15.12658228,15.44235925,17.31448763,16.130154,17.02141901,15.39807524,14.82254697,15.78076063,14.68951813,17.07078313,18.02756245,12.18487395,17.33771569,14.67473525,17.80455154,14.6,13.79897785,15.71428571,13.85338346,13.50840336,16.60076531,13.47744361,13.87272727,15.06122449,14.93523316,16.5374677,16.66666667,16.54251012,16.12115732,15.67765568,17.65114663,14.11247803,14.6,16.72033898,14.28571429,14.07590759,14.30882353,13.89423077,15.82364341,17.70787746,15.85365854,14.64130435,17.0256776,,21.55502392,21.46226415,23.14285714,22.72012579,22.2130102,21.02668643,22.7414852,22.88442211,23.21536145,22.49861802,22.62455516,23.17141262,23.46827133,23.74352332,23.64792503,22.84182306,21.8710493,23.92971246,23.03900325,23.39013999,21.10692771,23.38647959,22.78553821,22.64321608,22.53931275,22.74266366,22.44937949,23.33548387,22.88931481
14.67661692,15.96354167,14.3487395,16.5920398,5.474708171,12.69432314,9.348432056,13.76855895,12.04429302,12.12121212,12.59825328,14.51612903,17.45367193,19.50322581,16.07753706,15.54225352,15.16548463,16.51560178,17.33722871,17.07435719,17.2968667,17.44877726,16.33802817,17.40419378,17.11612903,17.62661955,17.13669951,16.88707281,17.63239875,17.12087912,17.48591549,17.27125506,17.36440031,17.04225352,17.38461538,15.8220339,16.57354618,14.73995272,17.65957447,16.34146341,16.9481654,#VALUE!,12.26295828,15.22798742,15.42857143,17.56775068,19.27023945,15.93220339,16.12676056,15.95286885,17.86585366,16.29488159,15.16185477,18.79440885,16.89972401,15.79169175,17.50915751,15.16274864,15.44235925,17.37338045,16.2295082,17.02141901,15.42432196,14.85386221,15.80760626,14.73919523,16.96536145,18.00172265,12.24789916,17.33771569,14.5688351,17.78447122,14.49090909,13.85008518,15.68571429,13.85338346,13.59243697,16.69005102,13.34586466,13.81818182,15.10204082,14.76683938,16.56330749,16.66666667,16.57489879,16.06690778,15.84615385,17.67199444,14.1827768,14.41818182,16.72033898,14.28571429,14.14191419,14.26470588,13.94230769,15.79457364,17.76258206,15.74279379,14.75,17.04707561,,21.63476874,21.46226415,23.17142857,22.85377358,22.32142857,21.08969607,22.7414852,22.98492462,23.17018072,22.42675511,22.71352313,23.18816304,23.42997812,23.74352332,23.78179384,22.73458445,22.03539823,23.96166134,23.13109426,23.20754717,21.18222892,23.36096939,22.8430567,22.64321608,22.73150844,22.75959368,22.33834095,23.56774194,22.95160517
14.67661692,15.96354167,14.3487395,16.49253731,5.459143969,12.65065502,9.327526132,13.7860262,12.09540034,12.18181818,12.72925764,14.27419355,17.57035003,19.48387097,16.02052452,15.44366197,15.16548463,16.51560178,17.22036728,17.16469771,17.25969198,17.36285525,16.31690141,17.47650036,17.01290323,17.60895171,17.05665025,16.96136701,17.58878505,17.16483516,17.44366197,17.1902834,17.41787624,16.97183099,17.30364372,15.8220339,16.51653364,14.92907801,17.57035003,16.29268293,16.96563774,#VALUE!,12.17446271,15.19654088,15.4952381,17.54742547,19.11630559,15.95762712,16.15926327,15.95286885,17.86585366,16.42475172,15.22309711,18.77111241,16.80772769,15.85189645,17.56043956,15.16274864,15.35120643,17.37338045,16.25931446,17.02141901,15.37182852,14.74947808,15.87024609,14.61997019,16.96536145,18.0620155,12.18487395,17.33771569,14.47806354,17.78447122,14.54545455,13.79897785,15.68571429,13.85338346,13.65546218,16.77295918,13.47744361,13.76363636,15.06122449,14.72797927,16.5374677,16.58692185,16.51821862,16.12115732,15.97069597,17.88047255,14.05975395,14.30909091,16.75423729,14.28571429,14.19141914,14.11764706,13.94230769,15.69767442,17.74070022,15.70953437,14.70652174,17.06847361,,21.47527911,21.43867925,23.11428571,22.64150943,22.25765306,21.06375093,22.61306533,22.88442211,23.44126506,22.33278054,22.57117438,23.26633166,23.50656455,23.53626943,23.78179384,22.85790885,21.99747155,23.88711395,23.07692308,23.20754717,21.25753012,23.36096939,22.92522597,22.58291457,22.77227723,22.85553047,22.12279556,23.69677419,22.79348347
14.67661692,15.88541667,14.3487395,16.41791045,5.459143969,12.63318777,9.327526132,13.7860262,12.04429302,12.12121212,12.66375546,13.9516129,17.65957447,19.50322581,16.09464082,15.33098592,15.09456265,16.66419019,17.13689482,17.25503822,17.2968667,17.36285525,16.24647887,17.54880694,16.88387097,17.60895171,17.09975369,17.03566122,17.50778816,17.12087912,17.44366197,17.1659919,17.36440031,16.95070423,17.1902834,15.76271186,16.49372862,14.97635934,17.4811256,16.29268293,16.93069307,#VALUE!,12.26295828,15.17295597,15.4952381,17.5,19.09920182,15.90677966,16.08884074,15.91188525,17.75067751,16.37127578,15.16185477,18.71287129,16.92732291,15.97230584,17.58241758,15.16274864,15.37265416,17.37338045,16.1798311,17.1352075,15.31058618,14.6868476,15.76286353,14.61997019,16.99548193,18.02756245,12.12184874,17.25554643,14.41754917,17.80455154,14.41818182,13.74787053,15.68571429,13.85338346,13.80252101,16.91964286,13.47744361,13.63636364,15.00680272,14.72797927,16.36520241,16.64274322,16.46153846,16.09403255,15.97069597,17.85962474,14.05975395,14.18181818,16.83898305,14.28571429,14.19141914,14.22058824,13.94230769,15.79457364,17.66958425,15.82039911,14.59782609,17.06847361,,21.55502392,21.30503145,23.04761905,22.61792453,22.25765306,20.95255745,22.44556114,22.98492462,23.4939759,22.20563847,22.74911032,23.07649358,23.67067834,23.66580311,23.60776439,22.58981233,21.90897598,24.06815761,23.18526544,23.08581862,21.25753012,23.23341837,22.90057518,22.81407035,22.83051835,22.85553047,22.25342913,23.89032258,22.69765213
